"Song Title","Artist","Genre","Profanity Lines","Sentiment Annotation"
"notlikeus","kendricklamar","hiphop","you run to atlanta when you need a few dollars 
no you not a colleague you a FUCKIN colonizer 
the family matter and the truth for the matter ",""
"notlikeus","kendricklamar","hiphop","he a fan he a fan he a 
freakyass NIGGA he a 69 god 
freakyass nigga he a 69 god ",""
"notlikeus","kendricklamar","hiphop","freakyass nigga he a 69 god 
freakyass NIGGA he a 69 god 
hey hey hey hey run for your life ",""
"notlikeus","kendricklamar","hiphop","hey hey hey hey run for your life 
freakyass NIGGA he a 69 god 
freakyass nigga he a 69 god ",""
"notlikeus","kendricklamar","hiphop","freakyass nigga he a 69 god 
freakyass NIGGA he a 69 god 
hey hey hey hey run for your life ",""
"industrybaby","lilnasx","hiphop","need me like one with nicki now 
tell a rap NIGGA i dont see ya ha 
ima pop nigga like bieber ha ",""
"industrybaby","lilnasx","hiphop","tell a rap nigga i dont see ya ha 
ima pop NIGGA like bieber ha 
i dont fuck bitches im queer ha ",""
"industrybaby","lilnasx","hiphop","ima pop nigga like bieber ha 
i dont FUCK BITCHES im queer ha 
but these niggas bitches like madea ",""
"industrybaby","lilnasx","hiphop","ima pop nigga like bieber ha 
i dont FUCK BITCHES im queer ha 
but these niggas bitches like madea ",""
"industrybaby","lilnasx","hiphop","i dont fuck bitches im queer ha 
but these NIGGAS BITCHES like madea 
yeah yeah yeah ",""
"industrybaby","lilnasx","hiphop","i dont fuck bitches im queer ha 
but these NIGGAS BITCHES like madea 
yeah yeah yeah ",""
"industrybaby","lilnasx","hiphop","ay oh lets do it 
i aint fall off i just aint release my new SHIT 
i blew up now everybody tryna sue me ",""
"industrybaby","lilnasx","hiphop","get your soldiers tell em i aint layin low 
BITCH i aint runnin from no one 
you was never really rootin for me anyway ooh ooh ",""
"industrybaby","lilnasx","hiphop","its too late cause im here to stay and these girls know that im nasty 
i sent her back to her boyfriend with my handprint on her ASS cheek 
city talkin we takin notes ",""
"industrybaby","lilnasx","hiphop","all these social networks and computers 
got these PUSSIES walkin round like they aint losers 
 lil nas x ",""
"industrybaby","lilnasx","hiphop","get your soldiers tell em i aint layin low 
BITCH i aint runnin from no one 
you was never really rootin for me anyway ",""
"betternow","postmalone","hiphop","drinkin henny and im tryna forget 
but i cant get this SHIT outta my head 
you probably think that you are better now better now ",""
"therealslimshady","eminem","hiphop","jaws all on the floor like pam and tommy just burst in the door 
and started whooping her ASS worse than before 
they first were divorced throwing her over furniture ah ",""
"therealslimshady","eminem","hiphop","but its cool for tom green to hump a dead moose 
my BUM is on your lips my BUM is on your lips 
and if im lucky you might just give it a little kiss ",""
"therealslimshady","eminem","hiphop","and thats the message that we deliver to little kids 
and expect them not to know what a womans CLITORIS is 
of course they gonna know what intercourse is ",""
"therealslimshady","eminem","hiphop","will smith dont gotta cuss in his raps to sell records 
well i do so FUCK him and FUCK you too 
you think i give a damn about a grammy ",""
"therealslimshady","eminem","hiphop","well i do so fuck him and fuck you too 
you think i give a DAMN about a grammy 
half of you critics cant even stomach me let alone stand me ",""
"therealslimshady","eminem","hiphop","so you can sit me here next to britney spears 
yo SHIT christina aguilera better switch me chairs 
so i can sit next to carson daly and fred durst ",""
"therealslimshady","eminem","hiphop","and hear em argue over who she gave head to first 
little BITCH put me on blast on mtv 
yeah hes cute but i think hes married to kim heehee ",""
"therealslimshady","eminem","hiphop","and theres a million of us just like me 
who cuss like me who just dont give a FUCK like me 
who dress like me walk talk and act like me ",""
"therealslimshady","eminem","hiphop","things you joke about with your friends inside your living room 
the only difference is i got the BALLS to say it 
in front of yall and i dont gotta be false or sugarcoated at all ",""
"therealslimshady","eminem","hiphop","i just get on the mic and spit it 
and whether you like to admit it  err  i just SHIT it 
better than ninety percent of you rappers out can ",""
"therealslimshady","eminem","hiphop","ill be the only person in the nursing home flirting 
pinching nurses ASSES when im jacking off with jergens 
and im jerking but this whole bag of viagra isnt working ",""
"therealslimshady","eminem","hiphop","pinching nurses asses when im jacking off with jergens 
and im jerking but this whole bag of VIAGRA isnt working 
and every single person is a slim shady lurking ",""
"therealslimshady","eminem","hiphop"," hach  or in the parking lot circling 
screaming i dont give a FUCK 
with his windows down and his system up ",""
"therealslimshady","eminem","hiphop","guess theres a slim shady in all of us 
FUCK it lets all stand up
",""
"mood","24kgoldn","hiphop","why you always in a mood 
FUCKIN round actin brand new 
i aint tryna tell you what to do ",""
"mood","24kgoldn","hiphop","why you always in a mood 
FUCKIN round actin brand new 
i aint tryna tell you what to do ",""
"mood","24kgoldn","hiphop","why you always in a mood 
FUCKIN round actin brand new 
i aint tryna tell you what to do ",""
"mood","24kgoldn","hiphop","why you always in a mood 
FUCKIN round actin brand new 
i aint tryna tell you what to do ",""
"mood","24kgoldn","hiphop","why you always in a mood 
FUCKIN round actin brand new 
i aint tryna tell you what to do ",""
"mood","24kgoldn","hiphop","why you always in a mood 
FUCKIN round actin brand new 
i aint tryna tell you what to do ",""
"meninblack","willsmith","hiphop","and we be places that you need not be 
so go with your life forget that roswell CRAP 
show love to the black suit cause thats the men in ",""
"low","florida","hiphop","sorry but i had to fold her 
like a PORNOGRAPHY poster she showed her 
 tpain ",""
"whatsluv","fatjoe","hiphop","fat joe 
put the FUCKIN mic on 
mic is on ",""
"whatsluv","fatjoe","hiphop","that you got something with you 
ASS is fat frame is little 
tattoo in your chest with his name in the middle ",""
"whatsluv","fatjoe","hiphop","come on mommy put your body in motion 
you gotta NIGGA open 
you came here with the heart to cheat ",""
"paintthetownred","dojacat","hiphop","walk on by 
yeah BITCH i said what i said 
id rather be famous instead ",""
"paintthetownred","dojacat","hiphop","i dont care i paint the town red 
BITCH i said what i said 
id rather be famous instead ",""
"paintthetownred","dojacat","hiphop","mm she the devil 
she a bad lil BITCH she a rebel 
she put her foot to the pedal ",""
"paintthetownred","dojacat","hiphop","mm she the devil 
she a bad lil BITCH she a rebel 
she put her foot to the pedal ",""
"paintthetownred","dojacat","hiphop","said my happiness is all of your misery 
i put good DICK all in my kidneys 
this margiel dont come with no jealousy ",""
"paintthetownred","dojacat","hiphop","they just want my love and my energy 
you cant talk no SHIT without penalties 
bitch im in your shit if you send for me ",""
"paintthetownred","dojacat","hiphop","you cant talk no shit without penalties 
BITCH im in your SHIT if you send for me 
im goin to glow up one more time ",""
"paintthetownred","dojacat","hiphop","you cant talk no shit without penalties 
BITCH im in your SHIT if you send for me 
im goin to glow up one more time ",""
"paintthetownred","dojacat","hiphop","you gon see me eatin ten more times 
ugh you cant take that BITCH nowhere 
ugh i look better with no hair ",""
"paintthetownred","dojacat","hiphop","ugh give me the chance and ill go there yeah yeah 
yeah BITCH i said what i said 
id rather be famous instead ",""
"paintthetownred","dojacat","hiphop","i dont care i paint the town red 
BITCH i said what i said 
id rather be famous instead ",""
"paintthetownred","dojacat","hiphop","mm she the devil 
she a bad lil BITCH she a rebel 
she put her foot to the pedal ",""
"paintthetownred","dojacat","hiphop","mm she the devil 
she a bad lil BITCH she a rebel 
she put her foot to the pedal ",""
"paintthetownred","dojacat","hiphop","yeah yeah 
said pop make money now you try BITCH 
you could use a revamp with a new vibe sis ",""
"paintthetownred","dojacat","hiphop","i dont need to wear a wig to make you like it 
im a twotime BITCH you aint knew id win 
throw a shot like you tryna have a food fight then ",""
"paintthetownred","dojacat","hiphop","fame aint somethin that i need no more 
cause BITCH i said what i said 
id rather be famous instead ",""
"paintthetownred","dojacat","hiphop","i dont care i paint the town red 
BITCH i said what i said 
id rather be famous instead ",""
"paintthetownred","dojacat","hiphop","mm she the devil 
she a bad lil BITCH she a rebel 
she put her foot to the pedal ",""
"paintthetownred","dojacat","hiphop","mm she the devil 
she a bad lil BITCH she a rebel 
she put her foot to the pedal ",""
"cantholdus","macklemore","hiphop","but i do that to pass the torch and put on for my town 
trust me on my independent SHIT hustling 
chasing dreams since i was fourteen with the fourtrack bussing ",""
"cantholdus","macklemore","hiphop","chasing dreams since i was fourteen with the fourtrack bussing 
halfway cross that city with the backpack fat cat crush SHIT 
labels out here ",""
"cantholdus","macklemore","hiphop","like the ceiling cant hold us 
nah can i kick it thank you yeah im so DAMN grateful 
i grew up really wanted gold fronts ",""
